talker_id,token_class,codec_id,source_code_rule,observed_count,observed_in_final_support,observed_as_sampled_token,notes
634,ordinary_codec,634,identity,0,0,0,
635,ordinary_codec,635,identity,0,1,0,
636,ordinary_codec,636,identity,0,1,0,
637,ordinary_codec,637,identity,0,0,0,
638,ordinary_codec,638,identity,0,0,0,
639,ordinary_codec,639,identity,0,1,0,
640,ordinary_codec,640,identity,0,0,0,
641,ordinary_codec,641,identity,0,0,0,
642,ordinary_codec,642,identity,0,1,0,
643,ordinary_codec,643,identity,0,1,0,
644,ordinary_codec,644,identity,0,1,0,
645,ordinary_codec,645,identity,0,1,0,
646,ordinary_codec,646,identity,0,1,0,
647,ordinary_codec,647,identity,0,1,0,
648,ordinary_codec,648,identity,0,1,0,
649,ordinary_codec,649,identity,0,1,0,
650,ordinary_codec,650,identity,0,1,0,
651,ordinary_codec,651,identity,0,1,0,
652,ordinary_codec,652,identity,0,0,0,
653,ordinary_codec,653,identity,0,1,0,
654,ordinary_codec,654,identity,0,1,0,
655,ordinary_codec,655,identity,0,1,0,
656,ordinary_codec,656,identity,0,0,0,
657,ordinary_codec,657,identity,0,0,0,
658,ordinary_codec,658,identity,0,1,0,
659,ordinary_codec,659,identity,0,1,0,
660,ordinary_codec,660,identity,0,0,0,
661,ordinary_codec,661,identity,0,0,0,
662,ordinary_codec,662,identity,0,1,0,
663,ordinary_codec,663,identity,1,1,1,
664,ordinary_codec,664,identity,0,0,0,
665,ordinary_codec,665,identity,0,1,0,
666,ordinary_codec,666,identity,0,0,0,
667,ordinary_codec,667,identity,0,1,0,
668,ordinary_codec,668,identity,0,1,0,
669,ordinary_codec,669,identity,0,0,0,
670,ordinary_codec,670,identity,0,0,0,
671,ordinary_codec,671,identity,0,1,0,
672,ordinary_codec,672,identity,0,1,0,
673,ordinary_codec,673,identity,0,1,0,
674,ordinary_codec,674,identity,4,1,1,
675,ordinary_codec,675,identity,0,1,0,
676,ordinary_codec,676,identity,0,1,0,
677,ordinary_codec,677,identity,0,1,0,
678,ordinary_codec,678,identity,0,1,0,
679,ordinary_codec,679,identity,0,1,0,
680,ordinary_codec,680,identity,0,1,0,
681,ordinary_codec,681,identity,0,1,0,
682,ordinary_codec,682,identity,0,1,0,
683,ordinary_codec,683,identity,0,0,0,
684,ordinary_codec,684,identity,0,1,0,
685,ordinary_codec,685,identity,0,1,0,
686,ordinary_codec,686,identity,0,1,0,
687,ordinary_codec,687,identity,0,0,0,
688,ordinary_codec,688,identity,0,1,0,
689,ordinary_codec,689,identity,0,1,0,
690,ordinary_codec,690,identity,0,0,0,
691,ordinary_codec,691,identity,0,1,0,
692,ordinary_codec,692,identity,0,1,0,
693,ordinary_codec,693,identity,1,1,1,
694,ordinary_codec,694,identity,0,1,0,
695,ordinary_codec,695,identity,0,0,0,
696,ordinary_codec,696,identity,0,0,0,
697,ordinary_codec,697,identity,0,1,0,
698,ordinary_codec,698,identity,0,1,0,
699,ordinary_codec,699,identity,0,1,0,
700,ordinary_codec,700,identity,0,0,0,
701,ordinary_codec,701,identity,0,0,0,
702,ordinary_codec,702,identity,0,0,0,
703,ordinary_codec,703,identity,0,1,0,
704,ordinary_codec,704,identity,0,1,0,
705,ordinary_codec,705,identity,0,1,0,
706,ordinary_codec,706,identity,0,0,0,
707,ordinary_codec,707,identity,0,1,0,
708,ordinary_codec,708,identity,0,1,0,
709,ordinary_codec,709,identity,0,1,0,
710,ordinary_codec,710,identity,0,1,0,
711,ordinary_codec,711,identity,0,0,0,
712,ordinary_codec,712,identity,1,1,1,
713,ordinary_codec,713,identity,0,1,0,
714,ordinary_codec,714,identity,0,1,0,
715,ordinary_codec,715,identity,0,0,0,
716,ordinary_codec,716,identity,0,1,0,
717,ordinary_codec,717,identity,0,1,0,
718,ordinary_codec,718,identity,0,1,0,
719,ordinary_codec,719,identity,0,1,0,
720,ordinary_codec,720,identity,0,0,0,
721,ordinary_codec,721,identity,0,1,0,
722,ordinary_codec,722,identity,0,1,0,
723,ordinary_codec,723,identity,0,1,0,
724,ordinary_codec,724,identity,1,1,1,
725,ordinary_codec,725,identity,0,0,0,
726,ordinary_codec,726,identity,0,0,0,
727,ordinary_codec,727,identity,0,1,0,
728,ordinary_codec,728,identity,0,1,0,
729,ordinary_codec,729,identity,0,0,0,
730,ordinary_codec,730,identity,0,0,0,
731,ordinary_codec,731,identity,0,0,0,
732,ordinary_codec,732,identity,0,0,0,
733,ordinary_codec,733,identity,0,1,0,
734,ordinary_codec,734,identity,0,1,0,
735,ordinary_codec,735,identity,0,1,0,
736,ordinary_codec,736,identity,0,1,0,
737,ordinary_codec,737,identity,0,0,0,
738,ordinary_codec,738,identity,0,1,0,
739,ordinary_codec,739,identity,0,1,0,
740,ordinary_codec,740,identity,0,1,0,
741,ordinary_codec,741,identity,0,0,0,
742,ordinary_codec,742,identity,0,1,0,
743,ordinary_codec,743,identity,2,1,1,
744,ordinary_codec,744,identity,1,1,1,
745,ordinary_codec,745,identity,0,1,0,
746,ordinary_codec,746,identity,0,1,0,
747,ordinary_codec,747,identity,0,1,0,
748,ordinary_codec,748,identity,0,1,0,
749,ordinary_codec,749,identity,0,1,0,
750,ordinary_codec,750,identity,0,1,0,
751,ordinary_codec,751,identity,0,0,0,
752,ordinary_codec,752,identity,0,1,0,
753,ordinary_codec,753,identity,0,1,0,
754,ordinary_codec,754,identity,0,1,0,
755,ordinary_codec,755,identity,0,1,0,
756,ordinary_codec,756,identity,0,1,0,
757,ordinary_codec,757,identity,0,0,0,
758,ordinary_codec,758,identity,0,1,0,
759,ordinary_codec,759,identity,0,1,0,
760,ordinary_codec,760,identity,0,1,0,
761,ordinary_codec,761,identity,0,0,0,
762,ordinary_codec,762,identity,0,0,0,
763,ordinary_codec,763,identity,0,0,0,
764,ordinary_codec,764,identity,0,0,0,
765,ordinary_codec,765,identity,0,0,0,
766,ordinary_codec,766,identity,0,1,0,
767,ordinary_codec,767,identity,0,1,0,
768,ordinary_codec,768,identity,0,0,0,
769,ordinary_codec,769,identity,0,1,0,
770,ordinary_codec,770,identity,0,1,0,
771,ordinary_codec,771,identity,0,1,0,
772,ordinary_codec,772,identity,0,0,0,
773,ordinary_codec,773,identity,0,0,0,
774,ordinary_codec,774,identity,0,1,0,
775,ordinary_codec,775,identity,0,1,0,
776,ordinary_codec,776,identity,0,0,0,
777,ordinary_codec,777,identity,0,0,0,
778,ordinary_codec,778,identity,0,1,0,
779,ordinary_codec,779,identity,0,0,0,
780,ordinary_codec,780,identity,0,0,0,
781,ordinary_codec,781,identity,0,1,0,
782,ordinary_codec,782,identity,0,0,0,
783,ordinary_codec,783,identity,2,1,1,
784,ordinary_codec,784,identity,0,1,0,
785,ordinary_codec,785,identity,0,1,0,
786,ordinary_codec,786,identity,0,0,0,
787,ordinary_codec,787,identity,0,1,0,
788,ordinary_codec,788,identity,0,0,0,
789,ordinary_codec,789,identity,0,1,0,
790,ordinary_codec,790,identity,0,0,0,
791,ordinary_codec,791,identity,0,1,0,
792,ordinary_codec,792,identity,0,1,0,
793,ordinary_codec,793,identity,0,1,0,
794,ordinary_codec,794,identity,0,1,0,
795,ordinary_codec,795,identity,0,1,0,
796,ordinary_codec,796,identity,0,0,0,
797,ordinary_codec,797,identity,0,1,0,
798,ordinary_codec,798,identity,0,0,0,
799,ordinary_codec,799,identity,0,0,0,
800,ordinary_codec,800,identity,0,1,0,
801,ordinary_codec,801,identity,0,0,0,
802,ordinary_codec,802,identity,0,1,0,
803,ordinary_codec,803,identity,0,1,0,
804,ordinary_codec,804,identity,1,1,1,
805,ordinary_codec,805,identity,0,1,0,
806,ordinary_codec,806,identity,0,1,0,
807,ordinary_codec,807,identity,0,1,0,
808,ordinary_codec,808,identity,0,1,0,
809,ordinary_codec,809,identity,0,1,0,
810,ordinary_codec,810,identity,0,1,0,
811,ordinary_codec,811,identity,0,1,0,
812,ordinary_codec,812,identity,0,0,0,
813,ordinary_codec,813,identity,0,0,0,
814,ordinary_codec,814,identity,0,1,0,
815,ordinary_codec,815,identity,0,1,0,
816,ordinary_codec,816,identity,0,1,0,
817,ordinary_codec,817,identity,0,1,0,
818,ordinary_codec,818,identity,0,1,0,
819,ordinary_codec,819,identity,1,1,1,
820,ordinary_codec,820,identity,0,0,0,
821,ordinary_codec,821,identity,0,1,0,
822,ordinary_codec,822,identity,0,0,0,
823,ordinary_codec,823,identity,0,1,0,
824,ordinary_codec,824,identity,0,0,0,
825,ordinary_codec,825,identity,0,0,0,
826,ordinary_codec,826,identity,0,0,0,
827,ordinary_codec,827,identity,0,1,0,
828,ordinary_codec,828,identity,0,1,0,
829,ordinary_codec,829,identity,0,0,0,
830,ordinary_codec,830,identity,0,1,0,
831,ordinary_codec,831,identity,0,0,0,
832,ordinary_codec,832,identity,0,0,0,
833,ordinary_codec,833,identity,0,0,0,
834,ordinary_codec,834,identity,0,1,0,
835,ordinary_codec,835,identity,0,0,0,
836,ordinary_codec,836,identity,0,1,0,
837,ordinary_codec,837,identity,1,1,1,
838,ordinary_codec,838,identity,0,0,0,
839,ordinary_codec,839,identity,0,1,0,
840,ordinary_codec,840,identity,0,1,0,
841,ordinary_codec,841,identity,0,1,0,
842,ordinary_codec,842,identity,0,1,0,
843,ordinary_codec,843,identity,0,1,0,
844,ordinary_codec,844,identity,0,0,0,
845,ordinary_codec,845,identity,0,1,0,
846,ordinary_codec,846,identity,0,1,0,
847,ordinary_codec,847,identity,0,0,0,
848,ordinary_codec,848,identity,0,1,0,
849,ordinary_codec,849,identity,0,1,0,
850,ordinary_codec,850,identity,0,1,0,
851,ordinary_codec,851,identity,0,1,0,
852,ordinary_codec,852,identity,0,1,0,
853,ordinary_codec,853,identity,0,1,0,
854,ordinary_codec,854,identity,0,1,0,
855,ordinary_codec,855,identity,0,1,0,
856,ordinary_codec,856,identity,0,1,0,
857,ordinary_codec,857,identity,0,1,0,
858,ordinary_codec,858,identity,0,0,0,
859,ordinary_codec,859,identity,0,1,0,
860,ordinary_codec,860,identity,0,0,0,
861,ordinary_codec,861,identity,0,1,0,
862,ordinary_codec,862,identity,0,1,0,
863,ordinary_codec,863,identity,0,1,0,
864,ordinary_codec,864,identity,0,1,0,
865,ordinary_codec,865,identity,0,1,0,
866,ordinary_codec,866,identity,0,1,0,
867,ordinary_codec,867,identity,0,1,0,
868,ordinary_codec,868,identity,0,1,0,
869,ordinary_codec,869,identity,0,0,0,
870,ordinary_codec,870,identity,0,0,0,
871,ordinary_codec,871,identity,0,1,0,
872,ordinary_codec,872,identity,0,1,0,
873,ordinary_codec,873,identity,0,0,0,
874,ordinary_codec,874,identity,0,1,0,
875,ordinary_codec,875,identity,0,1,0,
876,ordinary_codec,876,identity,0,0,0,
877,ordinary_codec,877,identity,0,0,0,
878,ordinary_codec,878,identity,0,1,0,
879,ordinary_codec,879,identity,0,1,0,
880,ordinary_codec,880,identity,0,1,0,
881,ordinary_codec,881,identity,0,0,0,
882,ordinary_codec,882,identity,0,0,0,
883,ordinary_codec,883,identity,0,1,0,
884,ordinary_codec,884,identity,0,1,0,
885,ordinary_codec,885,identity,1,1,1,
886,ordinary_codec,886,identity,0,1,0,
887,ordinary_codec,887,identity,0,1,0,
888,ordinary_codec,888,identity,0,1,0,
889,ordinary_codec,889,identity,0,0,0,
890,ordinary_codec,890,identity,0,0,0,
891,ordinary_codec,891,identity,0,1,0,
892,ordinary_codec,892,identity,0,1,0,
893,ordinary_codec,893,identity,0,0,0,
894,ordinary_codec,894,identity,0,1,0,
895,ordinary_codec,895,identity,0,1,0,
896,ordinary_codec,896,identity,0,1,0,
897,ordinary_codec,897,identity,0,1,0,
898,ordinary_codec,898,identity,0,1,0,
899,ordinary_codec,899,identity,0,1,0,
900,ordinary_codec,900,identity,0,0,0,
901,ordinary_codec,901,identity,0,0,0,
902,ordinary_codec,902,identity,0,1,0,
903,ordinary_codec,903,identity,0,0,0,
904,ordinary_codec,904,identity,0,1,0,
905,ordinary_codec,905,identity,0,0,0,
906,ordinary_codec,906,identity,1,1,1,
907,ordinary_codec,907,identity,0,1,0,
908,ordinary_codec,908,identity,0,1,0,
909,ordinary_codec,909,identity,0,0,0,
910,ordinary_codec,910,identity,0,0,0,
911,ordinary_codec,911,identity,0,1,0,
912,ordinary_codec,912,identity,0,1,0,
913,ordinary_codec,913,identity,0,0,0,
914,ordinary_codec,914,identity,0,1,0,
915,ordinary_codec,915,identity,0,1,0,
916,ordinary_codec,916,identity,0,1,0,
917,ordinary_codec,917,identity,0,1,0,
918,ordinary_codec,918,identity,0,1,0,
919,ordinary_codec,919,identity,0,1,0,
920,ordinary_codec,920,identity,0,1,0,
921,ordinary_codec,921,identity,0,0,0,
922,ordinary_codec,922,identity,0,1,0,
923,ordinary_codec,923,identity,0,1,0,
924,ordinary_codec,924,identity,0,1,0,
925,ordinary_codec,925,identity,0,1,0,
926,ordinary_codec,926,identity,0,1,0,
927,ordinary_codec,927,identity,0,1,0,
928,ordinary_codec,928,identity,0,1,0,
929,ordinary_codec,929,identity,0,1,0,
930,ordinary_codec,930,identity,0,1,0,
931,ordinary_codec,931,identity,0,1,0,
932,ordinary_codec,932,identity,0,0,0,
933,ordinary_codec,933,identity,0,0,0,
934,ordinary_codec,934,identity,0,1,0,
935,ordinary_codec,935,identity,0,1,0,
936,ordinary_codec,936,identity,0,1,0,
937,ordinary_codec,937,identity,0,1,0,
938,ordinary_codec,938,identity,0,1,0,
939,ordinary_codec,939,identity,0,1,0,
940,ordinary_codec,940,identity,0,1,0,
941,ordinary_codec,941,identity,0,1,0,
942,ordinary_codec,942,identity,0,0,0,
943,ordinary_codec,943,identity,1,1,1,
944,ordinary_codec,944,identity,1,1,1,
945,ordinary_codec,945,identity,0,1,0,
946,ordinary_codec,946,identity,0,1,0,
947,ordinary_codec,947,identity,0,0,0,
948,ordinary_codec,948,identity,0,1,0,
949,ordinary_codec,949,identity,0,1,0,
950,ordinary_codec,950,identity,0,0,0,
951,ordinary_codec,951,identity,0,0,0,
952,ordinary_codec,952,identity,0,0,0,
953,ordinary_codec,953,identity,0,1,0,
954,ordinary_codec,954,identity,0,1,0,
955,ordinary_codec,955,identity,0,1,0,
956,ordinary_codec,956,identity,0,1,0,
957,ordinary_codec,957,identity,0,1,0,
958,ordinary_codec,958,identity,0,1,0,
959,ordinary_codec,959,identity,0,1,0,
960,ordinary_codec,960,identity,0,0,0,
961,ordinary_codec,961,identity,0,1,0,
962,ordinary_codec,962,identity,0,0,0,
963,ordinary_codec,963,identity,2,1,1,
964,ordinary_codec,964,identity,0,1,0,
965,ordinary_codec,965,identity,0,1,0,
966,ordinary_codec,966,identity,0,1,0,
967,ordinary_codec,967,identity,0,1,0,
968,ordinary_codec,968,identity,0,1,0,
969,ordinary_codec,969,identity,1,1,1,
970,ordinary_codec,970,identity,0,1,0,
971,ordinary_codec,971,identity,0,0,0,
972,ordinary_codec,972,identity,0,1,0,
973,ordinary_codec,973,identity,0,0,0,
974,ordinary_codec,974,identity,0,0,0,
975,ordinary_codec,975,identity,0,1,0,
976,ordinary_codec,976,identity,0,1,0,
977,ordinary_codec,977,identity,0,1,0,
978,ordinary_codec,978,identity,0,0,0,
979,ordinary_codec,979,identity,0,1,0,
980,ordinary_codec,980,identity,0,1,0,
981,ordinary_codec,981,identity,0,0,0,
982,ordinary_codec,982,identity,0,1,0,
983,ordinary_codec,983,identity,0,1,0,
984,ordinary_codec,984,identity,0,1,0,
985,ordinary_codec,985,identity,0,0,0,
986,ordinary_codec,986,identity,0,1,0,
987,ordinary_codec,987,identity,0,0,0,
988,ordinary_codec,988,identity,0,0,0,
989,ordinary_codec,989,identity,0,0,0,
990,ordinary_codec,990,identity,0,1,0,
991,ordinary_codec,991,identity,0,1,0,
992,ordinary_codec,992,identity,0,1,0,
993,ordinary_codec,993,identity,0,0,0,
994,ordinary_codec,994,identity,0,1,0,
995,ordinary_codec,995,identity,0,1,0,
996,ordinary_codec,996,identity,0,0,0,
997,ordinary_codec,997,identity,0,1,0,
998,ordinary_codec,998,identity,0,0,0,
999,ordinary_codec,999,identity,2,1,1,
1000,ordinary_codec,1000,identity,0,1,0,
1001,ordinary_codec,1001,identity,0,1,0,
1002,ordinary_codec,1002,identity,0,1,0,
1003,ordinary_codec,1003,identity,0,1,0,
1004,ordinary_codec,1004,identity,0,1,0,
1005,ordinary_codec,1005,identity,0,0,0,
1006,ordinary_codec,1006,identity,0,0,0,
1007,ordinary_codec,1007,identity,0,1,0,
1008,ordinary_codec,1008,identity,0,0,0,
1009,ordinary_codec,1009,identity,0,1,0,
1010,ordinary_codec,1010,identity,0,1,0,
1011,ordinary_codec,1011,identity,0,1,0,
1012,ordinary_codec,1012,identity,0,1,0,
1013,ordinary_codec,1013,identity,0,1,0,
1014,ordinary_codec,1014,identity,0,0,0,
1015,ordinary_codec,1015,identity,0,1,0,
1016,ordinary_codec,1016,identity,0,1,0,
1017,ordinary_codec,1017,identity,0,1,0,
1018,ordinary_codec,1018,identity,0,1,0,
1019,ordinary_codec,1019,identity,0,0,0,
1020,ordinary_codec,1020,identity,0,1,0,
1021,ordinary_codec,1021,identity,0,1,0,
1022,ordinary_codec,1022,identity,0,1,0,
1023,ordinary_codec,1023,identity,0,1,0,
1024,ordinary_codec,1024,identity,0,0,0,
1025,ordinary_codec,1025,identity,0,1,0,
1026,ordinary_codec,1026,identity,0,0,0,
1027,ordinary_codec,1027,identity,0,1,0,
1028,ordinary_codec,1028,identity,0,0,0,
1029,ordinary_codec,1029,identity,0,1,0,
1030,ordinary_codec,1030,identity,0,0,0,
1031,ordinary_codec,1031,identity,0,1,0,
1032,ordinary_codec,1032,identity,0,1,0,
1033,ordinary_codec,1033,identity,0,0,0,
1034,ordinary_codec,1034,identity,0,1,0,
1035,ordinary_codec,1035,identity,0,0,0,
1036,ordinary_codec,1036,identity,0,1,0,
1037,ordinary_codec,1037,identity,0,1,0,
1038,ordinary_codec,1038,identity,0,0,0,
1039,ordinary_codec,1039,identity,0,1,0,
1040,ordinary_codec,1040,identity,0,1,0,
1041,ordinary_codec,1041,identity,0,1,0,
1042,ordinary_codec,1042,identity,0,1,0,
1043,ordinary_codec,1043,identity,0,0,0,
1044,ordinary_codec,1044,identity,0,1,0,
1045,ordinary_codec,1045,identity,0,0,0,
1046,ordinary_codec,1046,identity,0,1,0,
1047,ordinary_codec,1047,identity,0,0,0,
1048,ordinary_codec,1048,identity,0,1,0,
1049,ordinary_codec,1049,identity,0,1,0,
1050,ordinary_codec,1050,identity,0,0,0,
1051,ordinary_codec,1051,identity,0,1,0,
1052,ordinary_codec,1052,identity,0,0,0,
1053,ordinary_codec,1053,identity,0,0,0,
1054,ordinary_codec,1054,identity,0,1,0,
1055,ordinary_codec,1055,identity,0,0,0,
1056,ordinary_codec,1056,identity,1,1,1,
1057,ordinary_codec,1057,identity,0,0,0,
1058,ordinary_codec,1058,identity,0,1,0,
1059,ordinary_codec,1059,identity,0,0,0,
1060,ordinary_codec,1060,identity,0,0,0,
1061,ordinary_codec,1061,identity,0,1,0,
1062,ordinary_codec,1062,identity,0,1,0,
1063,ordinary_codec,1063,identity,0,0,0,
1064,ordinary_codec,1064,identity,0,1,0,
1065,ordinary_codec,1065,identity,0,0,0,
1066,ordinary_codec,1066,identity,0,1,0,
1067,ordinary_codec,1067,identity,0,1,0,
1068,ordinary_codec,1068,identity,0,0,0,
1069,ordinary_codec,1069,identity,0,0,0,
1070,ordinary_codec,1070,identity,0,0,0,
1071,ordinary_codec,1071,identity,0,1,0,
1072,ordinary_codec,1072,identity,0,1,0,
1073,ordinary_codec,1073,identity,0,0,0,
1074,ordinary_codec,1074,identity,0,0,0,
1075,ordinary_codec,1075,identity,0,0,0,
1076,ordinary_codec,1076,identity,0,1,0,
1077,ordinary_codec,1077,identity,0,1,0,
1078,ordinary_codec,1078,identity,0,0,0,
1079,ordinary_codec,1079,identity,0,0,0,
1080,ordinary_codec,1080,identity,0,0,0,
1081,ordinary_codec,1081,identity,1,1,1,
1082,ordinary_codec,1082,identity,0,1,0,
1083,ordinary_codec,1083,identity,0,1,0,
1084,ordinary_codec,1084,identity,0,1,0,
1085,ordinary_codec,1085,identity,0,0,0,
1086,ordinary_codec,1086,identity,0,0,0,
1087,ordinary_codec,1087,identity,0,1,0,
1088,ordinary_codec,1088,identity,0,1,0,
1089,ordinary_codec,1089,identity,0,1,0,
1090,ordinary_codec,1090,identity,0,1,0,
1091,ordinary_codec,1091,identity,0,1,0,
1092,ordinary_codec,1092,identity,0,0,0,
1093,ordinary_codec,1093,identity,0,1,0,
1094,ordinary_codec,1094,identity,0,1,0,
1095,ordinary_codec,1095,identity,0,0,0,
1096,ordinary_codec,1096,identity,0,1,0,
1097,ordinary_codec,1097,identity,0,0,0,
1098,ordinary_codec,1098,identity,0,1,0,
1099,ordinary_codec,1099,identity,0,1,0,
1100,ordinary_codec,1100,identity,0,1,0,
1101,ordinary_codec,1101,identity,0,1,0,
1102,ordinary_codec,1102,identity,0,1,0,
1103,ordinary_codec,1103,identity,1,1,1,
1104,ordinary_codec,1104,identity,0,0,0,
1105,ordinary_codec,1105,identity,0,1,0,
1106,ordinary_codec,1106,identity,0,1,0,
1107,ordinary_codec,1107,identity,2,1,1,
1108,ordinary_codec,1108,identity,0,1,0,
1109,ordinary_codec,1109,identity,0,1,0,
1110,ordinary_codec,1110,identity,0,1,0,
1111,ordinary_codec,1111,identity,0,1,0,
1112,ordinary_codec,1112,identity,0,0,0,
1113,ordinary_codec,1113,identity,0,1,0,
1114,ordinary_codec,1114,identity,0,1,0,
1115,ordinary_codec,1115,identity,0,1,0,
1116,ordinary_codec,1116,identity,0,1,0,
1117,ordinary_codec,1117,identity,0,0,0,
1118,ordinary_codec,1118,identity,0,1,0,
1119,ordinary_codec,1119,identity,0,1,0,
1120,ordinary_codec,1120,identity,0,1,0,
1121,ordinary_codec,1121,identity,0,0,0,
1122,ordinary_codec,1122,identity,0,0,0,
1123,ordinary_codec,1123,identity,0,1,0,
1124,ordinary_codec,1124,identity,0,1,0,
1125,ordinary_codec,1125,identity,0,1,0,
1126,ordinary_codec,1126,identity,0,1,0,
1127,ordinary_codec,1127,identity,0,0,0,
1128,ordinary_codec,1128,identity,0,1,0,
1129,ordinary_codec,1129,identity,0,1,0,
1130,ordinary_codec,1130,identity,0,1,0,
1131,ordinary_codec,1131,identity,0,0,0,
1132,ordinary_codec,1132,identity,0,0,0,
1133,ordinary_codec,1133,identity,0,1,0,
1134,ordinary_codec,1134,identity,1,1,1,
1135,ordinary_codec,1135,identity,1,1,1,
1136,ordinary_codec,1136,identity,0,1,0,
1137,ordinary_codec,1137,identity,0,1,0,
1138,ordinary_codec,1138,identity,0,0,0,
1139,ordinary_codec,1139,identity,2,1,1,
1140,ordinary_codec,1140,identity,0,0,0,
1141,ordinary_codec,1141,identity,0,1,0,
1142,ordinary_codec,1142,identity,0,0,0,
1143,ordinary_codec,1143,identity,0,1,0,
1144,ordinary_codec,1144,identity,0,1,0,
1145,ordinary_codec,1145,identity,0,1,0,
1146,ordinary_codec,1146,identity,0,1,0,
1147,ordinary_codec,1147,identity,0,1,0,
1148,ordinary_codec,1148,identity,0,1,0,
1149,ordinary_codec,1149,identity,0,1,0,
1150,ordinary_codec,1150,identity,0,1,0,
1151,ordinary_codec,1151,identity,0,1,0,
1152,ordinary_codec,1152,identity,0,1,0,
1153,ordinary_codec,1153,identity,0,1,0,
1154,ordinary_codec,1154,identity,0,0,0,
1155,ordinary_codec,1155,identity,0,1,0,
1156,ordinary_codec,1156,identity,0,1,0,
1157,ordinary_codec,1157,identity,0,1,0,
1158,ordinary_codec,1158,identity,0,0,0,
1159,ordinary_codec,1159,identity,0,1,0,
1160,ordinary_codec,1160,identity,1,1,1,
1161,ordinary_codec,1161,identity,0,1,0,
1162,ordinary_codec,1162,identity,0,1,0,
1163,ordinary_codec,1163,identity,0,0,0,
1164,ordinary_codec,1164,identity,0,0,0,
1165,ordinary_codec,1165,identity,0,0,0,
1166,ordinary_codec,1166,identity,0,0,0,
1167,ordinary_codec,1167,identity,0,1,0,
1168,ordinary_codec,1168,identity,0,1,0,
1169,ordinary_codec,1169,identity,0,1,0,
1170,ordinary_codec,1170,identity,0,0,0,
1171,ordinary_codec,1171,identity,0,1,0,
1172,ordinary_codec,1172,identity,0,0,0,
1173,ordinary_codec,1173,identity,0,0,0,
1174,ordinary_codec,1174,identity,0,1,0,
1175,ordinary_codec,1175,identity,0,0,0,
1176,ordinary_codec,1176,identity,0,1,0,
1177,ordinary_codec,1177,identity,0,1,0,
1178,ordinary_codec,1178,identity,0,1,0,
1179,ordinary_codec,1179,identity,1,1,1,
1180,ordinary_codec,1180,identity,0,1,0,
1181,ordinary_codec,1181,identity,0,1,0,
1182,ordinary_codec,1182,identity,0,0,0,
1183,ordinary_codec,1183,identity,0,1,0,
1184,ordinary_codec,1184,identity,0,1,0,
1185,ordinary_codec,1185,identity,0,1,0,
1186,ordinary_codec,1186,identity,0,1,0,
1187,ordinary_codec,1187,identity,0,1,0,
1188,ordinary_codec,1188,identity,0,0,0,
1189,ordinary_codec,1189,identity,0,1,0,
1190,ordinary_codec,1190,identity,0,1,0,
1191,ordinary_codec,1191,identity,0,1,0,
1192,ordinary_codec,1192,identity,0,0,0,
1193,ordinary_codec,1193,identity,0,1,0,
1194,ordinary_codec,1194,identity,0,1,0,
1195,ordinary_codec,1195,identity,0,1,0,
1196,ordinary_codec,1196,identity,0,1,0,
1197,ordinary_codec,1197,identity,0,0,0,
1198,ordinary_codec,1198,identity,0,0,0,
1199,ordinary_codec,1199,identity,0,1,0,
1200,ordinary_codec,1200,identity,0,0,0,
1201,ordinary_codec,1201,identity,0,1,0,
1202,ordinary_codec,1202,identity,0,0,0,
1203,ordinary_codec,1203,identity,0,1,0,
1204,ordinary_codec,1204,identity,0,0,0,
1205,ordinary_codec,1205,identity,0,1,0,
1206,ordinary_codec,1206,identity,0,1,0,
1207,ordinary_codec,1207,identity,0,1,0,
1208,ordinary_codec,1208,identity,0,1,0,
1209,ordinary_codec,1209,identity,0,0,0,
1210,ordinary_codec,1210,identity,1,1,1,
1211,ordinary_codec,1211,identity,0,0,0,
1212,ordinary_codec,1212,identity,0,0,0,
1213,ordinary_codec,1213,identity,0,1,0,
1214,ordinary_codec,1214,identity,0,1,0,
1215,ordinary_codec,1215,identity,0,0,0,
1216,ordinary_codec,1216,identity,0,0,0,
1217,ordinary_codec,1217,identity,0,1,0,
1218,ordinary_codec,1218,identity,0,1,0,
1219,ordinary_codec,1219,identity,1,1,1,
1220,ordinary_codec,1220,identity,0,1,0,
1221,ordinary_codec,1221,identity,0,0,0,
1222,ordinary_codec,1222,identity,0,0,0,
1223,ordinary_codec,1223,identity,0,1,0,
1224,ordinary_codec,1224,identity,0,1,0,
1225,ordinary_codec,1225,identity,0,0,0,
1226,ordinary_codec,1226,identity,0,1,0,
1227,ordinary_codec,1227,identity,0,1,0,
1228,ordinary_codec,1228,identity,0,1,0,
1229,ordinary_codec,1229,identity,0,0,0,
1230,ordinary_codec,1230,identity,0,0,0,
1231,ordinary_codec,1231,identity,0,0,0,
1232,ordinary_codec,1232,identity,0,1,0,
1233,ordinary_codec,1233,identity,0,1,0,
1234,ordinary_codec,1234,identity,0,0,0,
1235,ordinary_codec,1235,identity,0,0,0,
1236,ordinary_codec,1236,identity,0,0,0,
1237,ordinary_codec,1237,identity,0,1,0,
1238,ordinary_codec,1238,identity,0,1,0,
1239,ordinary_codec,1239,identity,0,0,0,
1240,ordinary_codec,1240,identity,2,1,1,
1241,ordinary_codec,1241,identity,1,1,1,
1242,ordinary_codec,1242,identity,0,0,0,
1243,ordinary_codec,1243,identity,0,0,0,
1244,ordinary_codec,1244,identity,0,1,0,
