V_mean_over_keys,entropy,p_max,ordinary_mass,support
0.10640636173145764,0.945230399909946,0.5959566948025602,1.0,50
0.05725702763793642,0.4850311539817847,0.8998205188570918,1.0000000000000002,51
0.0917240689894755,0.580513150889767,0.8727382482641306,1.0,50
0.07361772592958324,0.5161629996651855,0.8929656936500912,0.9999999999999999,50
0.4548367840265388,1.3668796537235126,0.5250256890802978,1.0,50
0.11116982527607369,0.31539551599568016,0.9299347336025166,0.9999999999999998,50
0.06754127817479981,0.168918524036017,0.9664194034846622,0.9999999999999998,50
0.004147552986133292,0.015819367207880655,0.998153158621354,1.0,50
0.08894867252050934,0.3482018398387508,0.9242125314106243,1.0000000000000002,54
0.07278482936694353,0.22694425512442087,0.9579195856098209,0.9999999999999998,50
0.15294336304026968,0.2030924709360412,0.958165617572845,1.0000000000000004,50
0.13078683054881868,0.6267147823767117,0.7833901973585952,0.9999999999999998,52
0.5895723668922395,0.8259392812647561,0.7398343008365466,1.0000000000000002,50
0.13836433459883646,0.39819031628528956,0.8907401178131374,0.9999999999999994,51
0.0027051168032134216,0.033323549332752986,0.9953608070959049,1.0000000000000002,50
0.9129263339189088,1.9978230475626655,0.3146209479393549,1.0,50
0.5037872093316643,0.8960454478634698,0.7481416809364073,0.9999999999999999,51
0.0034814954439086484,0.008846674107647464,0.9990037519813905,1.0,50
0.07856968268377804,0.15708587963317197,0.9672607241286801,1.0,51
0.10077934563836814,0.17729510671230833,0.9618717384718278,0.9999999999999999,50
0.0042874868788866025,0.025088491000485734,0.9965290793519407,1.0000000000000002,50
0.5945372564341195,0.7896668424860981,0.6148709501808515,0.9999999999999998,50
0.00084472899805778,0.008261536423241055,0.9990885707935621,1.0,50
0.7047048556575669,0.6439471975560451,0.7622417973132218,0.9999999999999999,50
0.04043505777466938,0.3485775985140541,0.8892306094296661,0.9999999999999999,51
0.30353752740875245,0.8673811748506673,0.69065651918288,1.0,50
0.17772708138713625,0.20414005408730732,0.9485035407310007,1.0,51
0.0003431732082084678,0.0008012272740716369,0.9999314465230571,0.9999999898200562,51
0.0018901176608112826,0.014275382001519272,0.9980470618676449,0.9999999968795483,52
0.07231145592326357,0.21464759563581146,0.9580187774644241,0.9999670548229099,50
0.18199920997348334,1.1563823755895022,0.5359343474034433,0.9747593418798088,51
0.07512544195435616,0.906892871773654,0.6300190899904513,0.9987837770418257,51
0.09649007169443938,0.7207700844065991,0.7946380226248532,0.9929313856451245,50
0.12294274251122372,0.9736682013929849,0.720632890663602,0.8969014428490387,53
0.11204590997887308,0.6560843312309241,0.7547749189800447,0.24522508101995538,51
0.11253002141808899,0.937091639729454,0.6672083352720587,1.0000000000000002,50
0.06305533528088716,0.510280125855166,0.8885843764688156,1.0000000000000002,51
0.08476549474666348,0.47938519383780115,0.9047954411183542,1.0000000000000002,50
0.20875091961680897,0.8873922790717501,0.754604755843754,1.0,50
0.2746474218962008,0.6001335030929958,0.8043291709514786,0.9999999999999999,50
0.35818035216277705,0.39132876747756273,0.8733451100420906,1.0,50
0.009756285014695705,0.07375306293212451,0.9864051247330402,0.9999999999999999,51
0.3580541390165957,0.35812621781104564,0.8969226810959302,1.0,51
0.15553335423468492,0.2651583123516896,0.9308121052757624,1.0,51
0.7313249661834613,1.080164847871218,0.5835811134545587,0.9999999999999999,50
0.0014108516631935507,0.009150263478349036,0.9989005704528574,1.0000000000000004,50
0.00013733598005162708,0.001421511488595033,0.9998580602278673,1.0,53
0.6761590007019822,1.0357289476001508,0.4902996258665427,1.0,50
0.0005003886181063726,0.0020912636099749632,0.9998028788228643,1.0,50
0.020806424041864318,0.1002943251271669,0.9825121230005764,0.9999999999999998,50
0.5370235944427824,0.8927619114717021,0.5909447707476475,1.0,50
0.10669448164602677,0.3968848734222307,0.9179954539259767,1.0,51
0.0037433646918140534,0.02288913278410954,0.9970789956980246,1.0000000000000002,50
0.21506850338961594,0.6979762007209287,0.6007444185166636,1.0000000000000002,50
0.024543659084054713,0.12420737821117284,0.9734421988831663,1.0,50
0.058816554186348076,0.34671664333197083,0.9068774573933013,1.0000000000000002,50
0.6452489019533298,0.8554025532925155,0.5837258819476575,1.0,51
0.057788052848406685,0.34930951279695577,0.8891674064713739,1.0,50
